CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
1,H_EQ_rawGain,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.00109373291042327,97.7272727272727,0.634146341463415,41,43,21.8114736642762,13.226299817594,13.226299817594,0.0119144723653442,14.0969454777835,1.92865493310657e-15,4.31208279649419,1,OK,,6.5587116
2,H_EQ_rawGain,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.00132615115388822,100,0.219512195121951,41,43,21.6963273614318,13.2722754996687,13.2722754996687,0.119610997862444,13.7879859877658,1.92865493310657e-15,4.08609040253356,1,OK,,48.3094768
3,H_EQ_rawGain,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,9,9.0139352366528,20.9017113314809,20.9017113314808,0.00568450212762777,14.0445438680577,1.92865493310657e-15,4.29431418912407,1,OK,,17.9141737
4,H_EQ_rawGain,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.00232343049327354,100,0.25,40,43,25.5616844985442,11.8482105968791,11.8482105968791,-0.121437834266969,14.1058812345887,1.92865493310657e-15,4.31310991845517,1,OK,,170.3192575
5,H_EQ_rawGain,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.00271541702993316,95.2380952380952,0.297297297297297,37,40,14.7184254928265,16.6427729254469,16.6427729254469,0.0932222502327741,14.2599921361283,1.92865493310657e-15,4.39514921177039,1,OK,,52.9991287
6,H_EQ_rawGain,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00316117542297418,100,0.275,40,42,24.5475085291592,12.1998516080479,12.1998516080479,0.0936874636295628,14.2712163191701,1.92865493310657e-15,4.4061846875635,1,OK,,332.3303925
7,H_EQ_rawGain,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.00385540850924204,100,0.75609756097561,41,44,18.5156339777717,14.6492282611818,14.6492282611818,0.0540127313254201,14.5260037974489,1.92865493310657e-15,4.53317044968685,1,OK,,20.6552259
8,H_EQ_rawGain,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.00182735426008969,100,0.25,40,42,25.2242563627695,11.9636325670787,11.9636325670787,-0.0367631740784766,14.105884427264,1.92865493310657e-15,4.31310991845517,1,OK,,4.42822
9,H_EQ_rawGain,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.00314188800735886,97.6190476190476,0.358974358974359,39,41,21.6254253345375,13.3007068392273,13.3007068392273,0.0494453197186486,14.0972980573129,1.92865493310657e-15,4.31208279649419,1,OK,,3.9712608
10,H_EQ_rawGain,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.00498735196044613,97.6190476190476,0.384615384615385,39,41,10.4408556165699,19.6252781984589,19.6252781984589,-0.0273459931952075,14.1710504848591,1.92865493310657e-15,4.34109228202262,1,OK,,4.3945646
11,H_EQ_rawGain,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0076255691175046,97.6190476190476,0.432432432432432,37,41,22.5360146025515,12.9424576922903,12.9424576922902,-0.0557695438336126,14.2036288939235,1.92865493310657e-15,4.34727174367576,1,OK,,4.635775
12,H_EQ_rawGain,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0105943329451789,97.6190476190476,0.487179487179487,39,41,25.2604873213328,11.951165507186,11.951165507186,-0.00989014061732624,14.2494841369022,1.92865493310657e-15,4.37580296263653,1,OK,,500.7266165
