Scenario,ModType,RSName,RSMessageLength,RSInterleavingDepth,InputBytes,CodedBytes,Seed,BER,LockRate_pct,FER,EVM_post_pct,MER_dB,SNR_est_dB,FrameErrors,CountedFrames,MatchedFrames,DecodedFrames,HGain_dB,Pass,Success,ErrorMsg,ElapsedTime_s
NoH_baseline,16QAM,"RS(255,239)_D1",239,1,239,255,1,0,100,0,3.51133995207667,29.0905424413742,29.1519497856525,0,31,34,34,0,1,1,,1.4364122
NoH_baseline,16QAM,"RS(255,239)_D2",239,2,478,510,1,0,100,0,3.34790526140249,29.5045368022987,29.5618315091303,0,31,34,34,0,1,1,,1.6968727
NoH_baseline,16QAM,"RS(255,239)_D3",239,3,717,765,1,0,100,0,2.56952915199824,31.8029290152666,31.8147257888242,0,31,34,34,0,1,1,,1.9433178
NoH_baseline,16QAM,"RS(255,239)_D4",239,4,956,1020,1,0,100,0,2.72026343920384,31.3077807086363,31.377401662585,0,31,34,34,0,1,1,,2.2541631
NoH_baseline,16QAM,"RS(255,239)_D5",239,5,1195,1275,1,0,100,0,3.00109457594741,30.454406361647,30.4509306153068,0,31,34,34,0,1,1,,2.3308233
NoH_baseline,16QAM,"RS(255,239)_D8",239,8,1912,2040,1,0,100,0,3.29343746742035,29.6470115620877,29.6128287021156,0,31,34,34,0,1,1,,2.7395967
NoH_baseline,GMSK,"RS(255,223)_D1",223,1,223,255,1,0,100,0,3.75815543518987,28.5005052337824,28.5005052337824,0,32,34,34,0,1,1,,1.8801114
NoH_baseline,GMSK,"RS(255,223)_D2",223,2,446,510,1,0,100,0,3.73598978299707,28.5518864025544,28.5518864025544,0,32,34,34,0,1,1,,2.2306267
NoH_baseline,GMSK,"RS(255,223)_D3",223,3,669,765,1,0,100,0,3.7514117033362,28.516105420929,28.516105420929,0,32,34,34,0,1,1,,2.5273447
NoH_baseline,GMSK,"RS(255,223)_D4",223,4,892,1020,1,0,100,0,3.72801691493051,28.5704425162521,28.5704425162521,0,32,34,34,0,1,1,,4.0095464
NoH_baseline,GMSK,"RS(255,223)_D5",223,5,1115,1275,1,0,100,0,3.73259241091808,28.5597886255484,28.5597886255484,0,32,34,34,0,1,1,,4.2524868
NoH_baseline,GMSK,"RS(255,223)_D8",223,8,1784,2040,1,0,100,0,3.73048770867731,28.5646877319699,28.5646877319699,0,32,34,34,0,1,1,,4.7353775
