CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
26,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,1.7059855722363e-05,100,0.0217391304347826,46,48,0.000892,0.042816,0.041032,3.19200074938214,29.9187403072501,29.9187403072492,-0.190043088988291,12.1039336980493,1.92865493310657e-15,3.13541738952218,wrap,10,0.04476,0,1,OK,,7.9725311
27,H_EQ_rawGain_std3_likely_CDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000223,0.010927,0.010481,4.35856218835235,27.2131350616375,27.213135061637,0.380151902590108,9.60192602281123,1.92865493310657e-15,2.52420145439703,wrap,10,0.01119,0,1,OK,,2.1934774
28,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000446,0.021408,0.020516,3.52295645155956,29.0618545048921,29.0618545048914,0.0382981731176822,11.2242533282044,1.92865493310657e-15,2.91166889977068,wrap,10,0.02238,0,1,OK,,5.4456253
29,H_EQ_rawGain_std3_likely_CDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,5.11795671670891e-05,97.9591836734694,0.108695652173913,46,48,0.000148666666666667,0.007136,0.00683866666666667,6.89595038522223,23.2281174364213,23.2281174364211,0.480142587648678,9.0669014381729,1.92865493310657e-15,2.35990305604103,wrap,10,0.00746,0,1,OK,,2.8712355
30,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000297333333333333,0.0139746666666667,0.01338,9.02683968532459,20.8892854089133,20.8892854089132,0.280030143947035,10.5714612165059,1.92865493310657e-15,2.76170342055784,wrap,10,0.01492,0,1,OK,,4.0557006
31,H_EQ_rawGain_std3_likely_CDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.000129167479040749,100,0.217391304347826,46,49,0.0001115,0.0054635,0.005129,4.14726841289472,27.6447571202251,27.6294429857447,10.378275971969,9.75171672431505,1.92865493310657e-15,2.5913290392939,wrap,10,0.005595,0,1,OK,,1.6245927
32,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000223,0.010704,0.010258,5.25766223080434,25.5841463562618,25.6386971395662,-1.21215464023284,9.60128376335167,1.92865493310657e-15,2.52420145439703,wrap,10,0.01119,0,1,OK,,2.7817784
33,H_EQ_rawGain_std3_likely_CDL,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.000760382140768181,100,0.630434782608696,46,49,8.92e-05,0.0043708,0.0041032,6.4087422267526,23.8645439262538,23.8481836771548,-12.7289214064291,9.67979911247995,1.92865493310657e-15,2.54033894082809,wrap,10,0.004475,0,1,OK,,1.6006762
34,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.0001784,0.0083848,0.008028,5.32125891737177,25.4797121804601,25.4591649512161,-44.1646685289193,9.13224658687353,1.92865493310657e-15,2.38647996742805,wrap,10,0.00895,0,1,OK,,2.5297383
35,H_EQ_rawGain_std3_likely_CDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0305935803634647,81.6326530612245,0.105263157894737,38,40,0.000446,0.01784,0.016948,4.46709621903582,26.9994938587957,26.9994938587957,NaN,11.2242063702895,1.92865493310657e-15,2.91166889977068,wrap,10,0.02238,0,1,OK,,3.2520582
36,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.119192825112108,60,0.28,25,27,0.000892,0.024084,0.0223,4.2793932285854,27.3723560971113,27.3723560971113,NaN,12.1039284143449,1.92865493310657e-15,3.13541738952218,wrap,10,0.04476,0,1,OK,,6.3647413
37,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,7.15580574372674e-06,100,0.0212765957446809,47,49,0.000446,0.021854,0.020962,1.8954197051021,34.4458921737848,34.4458921737823,0.0939347230401009,12.9976669167951,1.92865493310657e-15,3.86806559927308,wrap,10,0.02238,0,1,OK,,2.7395986
38,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000892,0.042816,0.041032,1.87228808145652,34.5525465461338,34.5525465461312,-0.0304525388831167,13.1390898369087,1.92865493310657e-15,3.88940484219941,wrap,10,0.04476,0,1,OK,,6.0958331
39,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000223,0.010927,0.010481,1.53265559760371,36.2911084862671,36.2911084862631,0.0591545955984089,11.025366462803,1.92865493310657e-15,3.20079625092397,wrap,10,0.01119,0,1,OK,,2.2335772
40,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,2.68083447065705e-05,100,0.0217391304347826,46,48,0.000446,0.021408,0.020516,1.81622092774483,34.8166264878334,34.8166264878306,-0.209082035424013,12.9977586937534,1.92865493310657e-15,3.86806559927308,wrap,10,0.02238,0,1,OK,,7.746314
41,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,0.000148666666666667,0.00728466666666667,0.00683866666666667,1.97714414089908,34.0792333581355,34.0792333581332,0.0941727458580265,11.1710490109236,1.92865493310657e-15,3.30603490633464,wrap,10,0.00746,0,1,OK,,2.3641712
42,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,48,0.000297333333333333,0.014272,0.01338,1.46248681788435,36.6981607947738,36.6981607947694,-0.116276535490998,11.8885582598025,1.92865493310657e-15,3.4510293074381,wrap,10,0.01492,0,1,OK,,3.5744652
43,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,0.0001115,0.0054635,0.005129,2.77219249315463,31.1435323368152,31.1282182023341,9.78232734552867,10.7519876111308,1.92865493310657e-15,3.16069911235919,wrap,10,0.005595,0,1,OK,,1.6629345
44,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000223,0.010481,0.010035,3.32071931367262,29.5753566384378,29.6299074217417,-1.72979567040482,11.0309445933836,1.92865493310657e-15,3.20079625092397,wrap,10,0.01119,0,1,OK,,2.6391632
45,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,8.92e-05,0.0043708,0.0041032,4.35554268169579,27.2191545215868,27.2024455116106,-12.0990493161375,10.502022658355,1.92865493310657e-15,3.04238969485593,wrap,10,0.004475,0,1,OK,,1.4957556
46,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.0001784,0.0083848,0.008028,4.63932585466976,26.6709024529877,26.6510533341484,-43.0959408471484,11.0615573811213,1.92865493310657e-15,3.27689148785071,wrap,10,0.00895,0,1,OK,,2.5206427
47,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.00963263194204898,83.6734693877551,0.0256410256410256,39,41,0.000446,0.018286,0.017394,3.79199797222871,28.4226380714585,28.4226380714585,NaN,12.9976685100231,1.92865493310657e-15,3.86806559927308,wrap,10,0.02238,0,1,OK,,2.8790814
48,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.0275964125560538,56.25,0.04,25,27,0.000892,0.024084,0.0223,3.80249297425953,28.3986315941153,28.3986315941153,NaN,13.1391561656324,1.92865493310657e-15,3.88940484219941,wrap,10,0.04476,0,1,OK,,6.4231275
49,H_EQ_rawGain_std5_likely_Jakes,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,54.7838534030266,5.22694846945654,5.22694846945654,0.0752139510751838,-67.9163503132666,1.92865493310657e-15,0.000391378334801216,wrap,2,0.02238,0,1,OK,,2.6752046
50,H_EQ_rawGain_std5_likely_Jakes,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000892,0.042816,0.041032,61.6123736566332,4.20664118815709,4.20664118815709,-0.000811429948281712,-67.6011082754703,1.92865493310657e-15,0.000405013839306764,wrap,2,0.04476,0,1,OK,,5.9517522
51,H_EQ_rawGain_std5_likely_Jakes,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000223,0.010927,0.010481,38.8267069513612,8.21738884295452,8.21738884295452,0.222142687914313,-67.6909787874131,1.92865493310657e-15,0.000404697205871133,wrap,2,0.01119,0,1,OK,,2.151302
52,H_EQ_rawGain_std5_likely_Jakes,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000446,0.021408,0.020516,54.8994323910485,5.20864291453545,5.20864291453545,-0.0655884180434383,-67.9163547769966,1.92865493310657e-15,0.000391378334801216,wrap,2,0.02238,0,1,OK,,5.1662004
53,H_EQ_rawGain_std5_likely_Jakes,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000148666666666667,0.00728466666666667,0.00698733333333333,35.680387349767,8.95140879054091,8.95140879054091,0.303803851874461,-67.7975950340153,1.92865493310657e-15,0.000399398581397121,wrap,2,0.00746,0,1,OK,,2.3462677
54,H_EQ_rawGain_std5_likely_Jakes,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000297333333333333,0.0139746666666667,0.01338,32.9628046795758,9.63951685876912,9.63951685876912,-0.046921865115619,-67.7876935782823,1.92865493310657e-15,0.000398890641141846,wrap,2,0.01492,0,1,OK,,3.8894061
55,H_EQ_rawGain_std5_likely_Jakes,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.0761370916079436,71.4285714285714,1,28,35,0.0001115,0.0039025,0.003122,22.4649384561377,12.969895336831,8.96785301608953,-9.8478145954543,-67.8064705721062,1.92865493310657e-15,0.000398819861910792,wrap,2,0.005595,0,1,OK,,2.51468
56,H_EQ_rawGain_std5_likely_Jakes,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.066208676608614,93.75,0.348837209302326,43,45,0.000223,0.010035,0.009589,21.5224050021454,13.3421840088106,10.8758694039104,5.27758113839225,-67.693044920615,1.92865493310657e-15,0.000404697205871133,wrap,2,0.01119,0,1,OK,,8.0432974
57,H_EQ_rawGain_std5_likely_Jakes,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.230759010131207,67.3469387755102,1,27,33,8.92e-05,0.0029436,0.0024084,19.2069049824062,14.3308522419179,12.6287770536638,-5.10180502897653,-67.4844024292967,1.92865493310657e-15,0.000414987553730776,wrap,2,0.004475,0,1,OK,,2.266457
58,H_EQ_rawGain_std5_likely_Jakes,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.126964997508719,80.8510638297872,1,36,38,0.0001784,0.0067792,0.0064224,27.8791864671556,11.0943980677073,10.2927072104893,-14.1156180960091,-67.6529581613812,1.92865493310657e-15,0.000406229101305888,wrap,2,0.00895,0,1,OK,,7.2886559
59,H_EQ_rawGain_std5_likely_Jakes,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,33.0187069540129,9.6247987630348,9.6247987630348,NaN,-67.9162778568892,1.92865493310657e-15,0.000391378334801216,wrap,2,0.02238,0,1,OK,,2.622152
60,H_EQ_rawGain_std5_likely_Jakes,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000892,0.042816,0.041032,33.7478368971766,9.43508116997823,9.43508116997823,NaN,-67.6010919035358,1.92865493310657e-15,0.000405013839306764,wrap,2,0.04476,0,1,OK,,4.6902998
61,H_EQ_rawGain_std6_likely_CLoo,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,22,0.000446,0.009812,0,38.7821727114289,8.22735727794046,8.22735727794045,-0.05884857030336,-72.7787159705187,1.92865493310657e-15,0.000207454119910996,wrap,2,0.02238,0,1,OK,,2.5497235
62,H_EQ_rawGain_std6_likely_CLoo,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,9,0.000892,0.008028,0,414.596033933512,-12.3525028654786,-12.3525028654786,-1.54634418649541,-71.9000308509115,1.92865493310657e-15,0.000223403335159473,wrap,2,0.04476,0,1,OK,,6.8092548
63,H_EQ_rawGain_std6_likely_CLoo,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,8,0.000223,0.001784,0,46.5103508388876,6.64900768974462,6.64900768974462,-0.0863982222202634,-74.4132343551909,1.92865493310657e-15,0.000179709871613186,wrap,2,0.01119,0,1,OK,,2.4305163
64,H_EQ_rawGain_std6_likely_CLoo,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,14,0.000446,0.006244,0,38.8879337741461,8.20370263066133,8.20370263066133,-0.117606093175882,-72.7788096073469,1.92865493310657e-15,0.000207454119910996,wrap,2,0.02238,0,1,OK,,11.7971346
65,H_EQ_rawGain_std6_likely_CLoo,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.9591836734694,0,45,48,0.000148666666666667,0.007136,0.00669,78.2416140821246,2.13124397736167,2.13124397736167,-0.10624780154228,-74.9438772645285,1.92865493310657e-15,0.00016806348036217,wrap,2,0.00746,0,1,OK,,2.3025636
66,H_EQ_rawGain_std6_likely_CLoo,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000297333333333333,0.0139746666666667,0.01338,87.7566881094583,1.13439550331768,1.13439550331768,-0.533832828206204,-73.4355664430165,1.92865493310657e-15,0.000196699065889181,wrap,2,0.01492,0,1,OK,,3.3931168
67,H_EQ_rawGain_std6_likely_CLoo,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.111055947042494,51.0204081632653,1,21,25,0.0001115,0.0027875,0.0023415,25.6953662123835,11.8029037667106,10.2578530451912,0.470836745673863,-74.2519571132263,1.92865493310657e-15,0.000184507635670555,wrap,2,0.005595,0,1,OK,,2.2342846
68,H_EQ_rawGain_std6_likely_CLoo,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.102303630840446,71.7391304347826,0.67741935483871,31,33,0.000223,0.007359,0.006913,23.4417262942269,12.6002081837523,9.45726737398786,1.93079329716283,-74.4147237249041,1.92865493310657e-15,0.000179709871613186,wrap,2,0.01119,0,1,OK,,7.2218132
69,H_EQ_rawGain_std6_likely_CLoo,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.163393563703508,51.0204081632653,1,17,25,8.92e-05,0.00223,0.0015164,17.3294586329138,15.2243000860686,9.38604356063944,-14.3677982346394,-74.3399522508238,1.92865493310657e-15,0.000180827088603758,wrap,2,0.004475,0,1,OK,,2.118352
70,H_EQ_rawGain_std6_likely_CLoo,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.197800371114891,69.5652173913043,0.96551724137931,29,32,0.0001784,0.0057088,0.0051736,34.6980202165995,9.19390608547071,8.91926679419327,-4.67691553843513,-74.8832359567957,1.92865493310657e-15,0.000169942702516993,wrap,2,0.00895,0,1,OK,,7.0952428
71,H_EQ_rawGain_std6_likely_CLoo,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,32.6820015959478,9.71382706270971,9.71382706270971,NaN,-72.7788607219104,1.92865493310657e-15,0.000207454119910996,wrap,2,0.02238,0,1,OK,,2.6930228
72,H_EQ_rawGain_std6_likely_CLoo,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000714076818093196,100,0.0217391304347826,46,48,0.000892,0.042816,0.041032,32.6194330181283,9.73047184030983,9.73047184030983,NaN,-71.9000200662957,1.92865493310657e-15,0.000223403335159473,wrap,2,0.04476,0,1,OK,,5.1282233
73,H_EQ_rawGain_std7_likely_Corazza,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,22,0.000446,0.009812,0,38.8038580631086,8.22250185295023,8.22250185295023,-0.108749039014495,-75.7787260535766,1.92865493310657e-15,0.000146866269644111,wrap,2,0.02238,0,1,OK,,2.5452351
74,H_EQ_rawGain_std7_likely_Corazza,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,34,36,0.000892,0.032112,0.030328,412.930059977505,-12.3175299852813,-12.3175299852813,1.34714617103282,-74.9000350137271,1.92865493310657e-15,0.000158157449343505,wrap,2,0.04476,0,1,OK,,5.4552285
75,H_EQ_rawGain_std7_likely_Corazza,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,8,0.000223,0.001784,0,46.5345221827153,6.64449482143073,6.64449482143073,-0.0872762394808372,-77.4132438267562,1.92865493310657e-15,0.00012722484602077,wrap,2,0.01119,0,1,OK,,2.4265904
76,H_EQ_rawGain_std7_likely_Corazza,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,10,0.000446,0.00446,0,38.9148157203177,8.19770043591856,8.19770043591856,0.0305958830941816,-75.7788187452357,1.92865493310657e-15,0.000146866269644111,wrap,2,0.02238,0,1,OK,,11.8184754
77,H_EQ_rawGain_std7_likely_Corazza,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.9591836734694,0,46,48,0.000148666666666667,0.007136,0.00683866666666667,78.2513471770184,2.13016353786442,2.13016353786442,0.435803611801631,-77.9438872457744,1.92865493310657e-15,0.000118979832431325,wrap,2,0.00746,0,1,OK,,2.2453034
