CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
26,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.7756333136071,28.4602038129554,28.4602038129554,NaN,15.3964894025838,1.92865493310657e-15,5.53195548370304,error,10,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6881953
27,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.82981366790511,28.3364471053228,28.3364471053228,NaN,15.9829267579977,1.92865493310657e-15,5.75724444194281,error,10,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.3466673
28,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.67720128902048,28.6896519263204,28.6896519263204,NaN,15.8960300786933,1.92865493310657e-15,5.65528363681581,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.4094514
29,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.67631649050838,28.691742153745,28.691742153745,NaN,13.8039227665456,1.92865493310657e-15,4.58341816478613,error,10,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1460915
30,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.74902776134849,28.5216268727862,28.5216268727862,NaN,11.6839704724158,1.92865493310657e-15,3.7442850858917,error,10,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8220489
31,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.85090671456267,28.2887400344078,28.2887400344078,NaN,11.9189700183991,1.92865493310657e-15,3.85420835592437,error,10,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7221993
32,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.7351655207501,28.5538029604756,28.5538029604756,NaN,15.2447997136829,1.92865493310657e-15,5.29790318837613,error,10,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6732824
33,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.71763192036347,28.5946722314025,28.5946722314025,NaN,14.590959556622,1.92865493310657e-15,5.07151243846069,error,10,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.0312314
34,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.68534884545736,28.6704279336477,28.6704279336477,NaN,14.3540761566983,1.92865493310657e-15,4.85064138557162,error,10,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3783247
35,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.7218598539183,28.5847996838355,28.5847996838355,NaN,15.197682705439,1.92865493310657e-15,5.21334114473295,error,10,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.7021695
36,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.67769150674042,28.688494063891,28.688494063891,NaN,16.3401172877316,1.92865493310657e-15,5.86646791818079,error,10,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.3545054
