301.073	301.079	301.074	301.067	301.063	301.057	301.054	301.053	301.053	301.053	301.055	301.05	301.05	301.048	301.046	301.046	301.046	301.047	301.049	301.052	301.047	301.044	301.041	301.035	301.033	301.032	301.038	301.035	301.04	301.035	301.034	301.03	301.026	301.026	301.024	301.02	301.024	301.018	301.021	301.013	301.009	301.005	301.004	301	300.999	300.996	300.994	300.991	300.986	300.987	300.984	300.982	300.978	300.97	300.968	300.968	300.962	300.956	300.954	300.955	300.955	300.957	300.96	300.955	300.952	300.94	300.931	300.923	300.915	300.904	300.902	300.899	300.896	300.894	300.889	300.883	300.877	300.866	300.857	300.852	300.844	300.839	300.838	300.828	300.82	300.811	300.805	300.798	300.797	300.794	300.795	300.793	300.787	300.781	300.779	300.775	300.771	300.764	300.755	300.75	300.745	300.738	300.737	300.735	300.735	300.736	300.736	300.741	300.74	300.743	300.739	300.738	300.735	300.73	300.729	300.726	300.722	300.719	300.719	300.71	300.707	300.699	300.693	300.689	300.682	300.679	300.674	300.667	300.662	300.653	300.647	300.642	300.634	300.626	300.62	300.613	300.609
301.069	301.072	301.068	301.061	301.058	301.054	301.05	301.05	301.052	301.053	301.055	301.056	301.053	301.052	301.051	301.046	301.047	301.048	301.049	301.05	301.044	301.045	301.038	301.032	301.033	301.034	301.034	301.032	301.037	301.032	301.031	301.027	301.024	301.021	301.019	301.018	301.017	301.018	301.013	301.007	301.004	301.002	300.996	300.992	300.989	300.988	300.985	300.984	300.979	300.977	300.976	300.971	300.968	300.962	300.961	300.949	300.954	300.947	300.946	300.948	300.949	300.953	300.954	300.946	300.944	300.932	300.922	300.913	300.906	300.898	300.894	300.891	300.891	300.886	300.879	300.872	300.861	300.851	300.843	300.838	300.836	300.831	300.825	300.816	300.807	300.798	300.791	300.791	300.788	300.789	300.789	300.784	300.782	300.773	300.769	300.764	300.756	300.75	300.746	300.74	300.737	300.731	300.731	300.726	300.726	300.728	300.728	300.729	300.729	300.732	300.725	300.723	300.719	300.714	300.711	300.708	300.707	300.701	300.702	300.695	300.69	300.684	300.678	300.674	300.668	300.663	300.658	300.654	300.647	300.638	300.631	300.626	300.62	300.611	300.608	300.598	300.59
301.067	301.065	301.059	301.059	301.056	301.053	301.051	301.049	301.051	301.054	301.056	301.057	301.055	301.056	301.054	301.05	301.049	301.053	301.05	301.053	301.045	301.042	301.035	301.033	301.036	301.036	301.032	301.034	301.033	301.032	301.027	301.023	301.021	301.018	301.015	301.017	301.012	301.017	301.008	301.005	301.001	300.993	300.99	300.985	300.977	300.979	300.979	300.975	300.97	300.973	300.966	300.961	300.956	300.953	300.952	300.941	300.943	300.937	300.939	300.94	300.942	300.942	300.942	300.941	300.934	300.926	300.911	300.907	300.897	300.889	300.886	300.883	300.882	300.873	300.871	300.861	300.85	300.844	300.835	300.829	300.828	300.825	300.816	300.805	300.794	300.787	300.784	300.784	300.784	300.785	300.783	300.777	300.775	300.767	300.762	300.753	300.745	300.74	300.738	300.732	300.731	300.724	300.721	300.719	300.717	300.718	300.719	300.718	300.715	300.716	300.709	300.708	300.702	300.7	300.697	300.691	300.69	300.686	300.684	300.68	300.673	300.669	300.662	300.657	300.654	300.648	300.643	300.639	300.629	300.626	300.616	300.61	300.604	300.594	300.588	300.578	300.57
301.064	301.067	301.059	301.06	301.054	301.053	301.053	301.051	301.052	301.051	301.056	301.054	301.055	301.052	301.055	301.056	301.057	301.057	301.053	301.057	301.048	301.044	301.042	301.038	301.035	301.034	301.035	301.034	301.027	301.024	301.024	301.018	301.019	301.017	301.012	301.014	301.01	301.011	301.005	301.001	300.993	300.986	300.981	300.977	300.974	300.978	300.972	300.967	300.967	300.962	300.955	300.954	300.951	300.942	300.938	300.941	300.935	300.932	300.934	300.935	300.937	300.939	300.932	300.936	300.919	300.918	300.906	300.895	300.886	300.88	300.879	300.875	300.869	300.865	300.861	300.848	300.842	300.835	300.827	300.824	300.82	300.812	300.808	300.797	300.79	300.787	300.781	300.781	300.782	300.778	300.774	300.774	300.764	300.76	300.752	300.745	300.739	300.736	300.735	300.73	300.73	300.722	300.718	300.716	300.712	300.711	300.71	300.711	300.707	300.707	300.699	300.7	300.692	300.689	300.685	300.678	300.675	300.674	300.673	300.667	300.661	300.654	300.648	300.643	300.638	300.636	300.629	300.625	300.615	300.611	300.603	300.596	300.587	300.575	300.567	300.557	300.548
301.069	301.064	301.056	301.053	301.053	301.052	301.052	301.053	301.055	301.054	301.061	301.053	301.057	301.054	301.056	301.057	301.058	301.061	301.061	301.056	301.051	301.045	301.041	301.039	301.04	301.04	301.033	301.029	301.037	301.026	301.023	301.017	301.012	301.011	301.009	301.008	301.009	301.005	301.003	300.996	300.992	300.986	300.976	300.969	300.974	300.97	300.968	300.969	300.959	300.956	300.955	300.95	300.946	300.947	300.944	300.935	300.93	300.928	300.928	300.925	300.927	300.929	300.921	300.926	300.911	300.909	300.892	300.883	300.876	300.871	300.866	300.858	300.856	300.856	300.846	300.835	300.831	300.821	300.814	300.812	300.804	300.8	300.796	300.786	300.781	300.776	300.774	300.774	300.772	300.769	300.765	300.764	300.752	300.752	300.745	300.739	300.734	300.729	300.727	300.726	300.722	300.717	300.713	300.706	300.703	300.702	300.7	300.697	300.694	300.694	300.687	300.683	300.68	300.674	300.67	300.668	300.663	300.659	300.662	300.653	300.65	300.642	300.637	300.632	300.625	300.621	300.613	300.611	300.603	300.592	300.584	300.574	300.564	300.556	300.549	300.54	300.537
301.067	301.063	301.064	301.056	301.053	301.051	301.051	301.051	301.054	301.052	301.059	301.052	301.052	301.051	301.057	301.059	301.059	301.06	301.057	301.056	301.053	301.046	301.04	301.039	301.034	301.031	301.034	301.029	301.028	301.017	301.018	301.015	301.012	301.01	301.009	301.004	301.004	301.002	300.998	300.987	300.978	300.973	300.972	300.972	300.967	300.963	300.972	300.961	300.953	300.951	300.95	300.947	300.942	300.938	300.938	300.93	300.93	300.918	300.918	300.919	300.917	300.916	300.913	300.911	300.904	300.896	300.883	300.881	300.871	300.862	300.858	300.852	300.85	300.836	300.83	300.82	300.811	300.805	300.801	300.796	300.79	300.788	300.776	300.777	300.775	300.771	300.77	300.766	300.759	300.761	300.754	300.753	300.749	300.744	300.738	300.732	300.726	300.723	300.724	300.721	300.721	300.714	300.711	300.705	300.7	300.695	300.691	300.69	300.686	300.681	300.68	300.672	300.668	300.664	300.658	300.654	300.651	300.648	300.651	300.641	300.639	300.629	300.624	300.618	300.612	300.609	300.602	300.591	300.579	300.57	300.561	300.552	300.542	300.535	300.527	300.516	300.51
301.063	301.058	301.053	301.05	301.049	301.051	301.052	301.053	301.054	301.057	301.056	301.057	301.053	301.051	301.051	301.054	301.058	301.058	301.054	301.056	301.041	301.04	301.036	301.034	301.032	301.029	301.029	301.025	301.022	301.025	301.017	301.011	301.007	301.001	300.999	301	301	300.995	300.987	300.982	300.98	300.974	300.966	300.964	300.962	300.967	300.96	300.95	300.952	300.942	300.937	300.938	300.941	300.936	300.938	300.929	300.921	300.914	300.91	300.907	300.903	300.905	300.904	300.897	300.893	300.886	300.875	300.866	300.858	300.854	300.851	300.836	300.833	300.823	300.819	300.807	300.801	300.793	300.786	300.781	300.774	300.77	300.766	300.763	300.758	300.756	300.754	300.753	300.75	300.746	300.742	300.741	300.738	300.733	300.73	300.724	300.719	300.715	300.713	300.708	300.713	300.703	300.699	300.694	300.688	300.683	300.678	300.675	300.672	300.668	300.661	300.658	300.651	300.649	300.647	300.642	300.639	300.635	300.634	300.629	300.623	300.618	300.612	300.608	300.602	300.592	300.581	300.575	300.558	300.548	300.537	300.53	300.526	300.52	300.511	300.51	300.496
301.057	301.059	301.052	301.054	301.051	301.048	301.05	301.049	301.049	301.053	301.05	301.05	301.046	301.047	301.051	301.053	301.051	301.051	301.046	301.048	301.038	301.039	301.032	301.027	301.026	301.024	301.018	301.02	301.02	301.014	301.008	301.004	301.003	300.997	300.992	300.993	300.985	300.987	300.979	300.97	300.968	300.967	300.962	300.958	300.958	300.952	300.949	300.949	300.93	300.93	300.931	300.93	300.925	300.924	300.923	300.921	300.912	300.91	300.903	300.899	300.897	300.892	300.886	300.885	300.88	300.871	300.865	300.857	300.85	300.846	300.839	300.831	300.825	300.816	300.807	300.797	300.792	300.784	300.776	300.772	300.767	300.758	300.758	300.75	300.75	300.749	300.744	300.74	300.738	300.732	300.734	300.731	300.729	300.728	300.721	300.715	300.71	300.708	300.705	300.703	300.7	300.693	300.691	300.684	300.68	300.676	300.672	300.667	300.662	300.662	300.652	300.65	300.642	300.638	300.634	300.629	300.627	300.622	300.619	300.615	300.607	300.603	300.597	300.587	300.583	300.576	300.563	300.556	300.539	300.531	300.521	300.513	300.508	300.501	300.494	300.486	300.477
301.054	301.057	301.053	301.052	301.052	301.05	301.05	301.051	301.048	301.051	301.051	301.053	301.05	301.045	301.049	301.048	301.049	301.046	301.042	301.04	301.037	301.033	301.035	301.028	301.022	301.019	301.017	301.017	301.015	301.011	301.007	301	300.995	300.991	300.989	300.987	300.987	300.984	300.977	300.971	300.967	300.962	300.954	300.949	300.947	300.947	300.939	300.942	300.928	300.924	300.923	300.92	300.918	300.919	300.914	300.915	300.907	300.901	300.897	300.891	300.887	300.881	300.876	300.875	300.867	300.861	300.852	300.843	300.838	300.833	300.826	300.82	300.811	300.806	300.801	300.793	300.784	300.778	300.772	300.767	300.757	300.753	300.746	300.744	300.74	300.737	300.734	300.731	300.728	300.724	300.724	300.721	300.72	300.716	300.713	300.707	300.705	300.701	300.695	300.695	300.688	300.685	300.68	300.677	300.672	300.665	300.66	300.66	300.652	300.652	300.641	300.637	300.632	300.626	300.623	300.62	300.614	300.61	300.604	300.6	300.591	300.586	300.576	300.572	300.566	300.558	300.548	300.539	300.528	300.516	300.506	300.499	300.492	300.486	300.482	300.47	300.469
301.053	301.055	301.052	301.052	301.051	301.051	301.052	301.05	301.053	301.05	301.053	301.051	301.054	301.049	301.047	301.047	301.042	301.036	301.038	301.033	301.035	301.026	301.028	301.024	301.019	301.017	301.013	301.009	301.011	301.007	301.001	300.993	300.993	300.99	300.982	300.982	300.984	300.979	300.974	300.968	300.963	300.958	300.948	300.943	300.94	300.938	300.933	300.93	300.927	300.922	300.917	300.915	300.91	300.909	300.909	300.909	300.902	300.895	300.889	300.884	300.877	300.873	300.869	300.863	300.859	300.851	300.842	300.832	300.826	300.821	300.814	300.809	300.804	300.804	300.793	300.788	300.78	300.773	300.767	300.76	300.753	300.75	300.741	300.742	300.735	300.733	300.731	300.729	300.724	300.721	300.717	300.714	300.713	300.707	300.702	300.696	300.692	300.692	300.688	300.686	300.682	300.676	300.672	300.668	300.666	300.658	300.652	300.65	300.644	300.64	300.633	300.627	300.623	300.618	300.614	300.61	300.605	300.599	300.594	300.585	300.578	300.569	300.563	300.555	300.551	300.543	300.536	300.525	300.515	300.503	300.493	300.489	300.482	300.472	300.468	300.458	300.456
301.054	301.055	301.051	301.052	301.049	301.049	301.051	301.05	301.052	301.05	301.058	301.054	301.056	301.054	301.049	301.045	301.041	301.033	301.034	301.027	301.029	301.025	301.022	301.02	301.015	301.013	301.008	301.006	301.006	301.004	300.997	300.993	300.993	300.984	300.979	300.978	300.977	300.976	300.972	300.964	300.958	300.952	300.944	300.939	300.933	300.928	300.93	300.921	300.921	300.913	300.909	300.909	300.904	300.902	300.906	300.9	300.897	300.891	300.883	300.877	300.872	300.866	300.859	300.853	300.853	300.838	300.831	300.823	300.817	300.811	300.805	300.8	300.797	300.796	300.784	300.781	300.772	300.766	300.76	300.754	300.749	300.744	300.74	300.737	300.732	300.731	300.728	300.726	300.72	300.718	300.712	300.709	300.704	300.698	300.694	300.686	300.682	300.683	300.678	300.675	300.672	300.665	300.661	300.658	300.655	300.652	300.646	300.642	300.638	300.63	300.624	300.618	300.615	300.609	300.604	300.599	300.594	300.586	300.585	300.574	300.566	300.559	300.551	300.544	300.538	300.531	300.523	300.514	300.501	300.492	300.482	300.475	300.469	300.459	300.453	300.445	300.439
