信关站名称	卫星ID		开始时间(秒)	结束时间(秒)	连接时长(秒)
----------------------------------------------------------------------------------------
DVB1		S028		36494.983		37398.327		903.344
DVB1		S027		37393.327		38173.902		780.575
DVB1		S026		38168.902		38946.066		777.164
DVB1		S025		38941.066		39714.600		773.534
DVB1		S024		39709.600		40479.198		769.598
DVB1		S023		40474.198		41239.432		765.234
DVB1		S022		41234.432		41994.635		760.203
DVB1		S046		41989.635		42185.596		195.961
DVB1		S021		42180.596		42743.801		563.205
DVB1		S045		42738.801		42992.547		253.746
DVB1		S028		42987.547		43485.242		497.695
DVB1		S044		43480.242		43793.114		312.872
DVB1		S043		43788.114		44588.831		800.717
DVB1		S042		44583.831		45380.702		796.871
DVB1		S041		45375.702		46169.456		793.754
DVB1		S048		46164.456		46955.635		791.179
DVB1		S047		46950.635		47739.664		789.029
DVB1		S046		47734.664		48521.890		787.226
DVB1		S045		48516.890		49302.606		785.716
DVB1		S044		49297.606		50082.064		784.458
