CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
14,NoH_baseline,8PSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.02210807551914,39.810063608096,39.810063608087,0.0731640684729494,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.4997006
15,NoH_baseline,8PSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000223,0.008251,0.007805,1.00291669398957,39.9747027920978,39.9747027920884,-0.0292941720849137,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.6851722
16,NoH_baseline,8PSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.00061757121814,39.9946375002478,39.9946375002384,0.0312711264446356,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.6241472
17,NoH_baseline,8PSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.03491718262955,39.7018880488958,39.701888048887,-0.0295543983149284,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.8722679
18,NoH_baseline,8PSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.04088961954084,39.6519064504422,39.6519064504334,0.0679303411804173,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,3.1241897
19,NoH_baseline,16QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,39,0.0001115,0.0043485,0.004014,3.17501696621927,29.9650789928528,29.97479630991,-5.47764646810847,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.2717347
20,NoH_baseline,16QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000223,0.008474,0.008028,2.9197052406038,30.6932198124069,30.6653356407309,7.76784126286882,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.8677739
21,NoH_baseline,16QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.00016725,0.0063555,0.006021,2.88418513801045,30.7995373073762,30.8127198323239,-8.18217612676022,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.2006866
22,NoH_baseline,16QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,2.28831819921182,32.809671708128,32.7684795748146,2.15807719304134,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.0344575
23,NoH_baseline,16QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.48924296538647,32.0786542303283,32.0800437503576,-18.2358617408453,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.2410519
24,NoH_baseline,16QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.75140032254948,31.2089243228813,31.2290289800229,9.26292505627304,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.4962806
25,NoH_baseline,32QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,39,8.92e-05,0.0034788,0.0032112,3.91569681666339,28.1438188396632,28.0769464264478,5.46140115140586,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.1617437
26,NoH_baseline,32QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.0001784,0.0066008,0.006244,2.78459702754435,31.1047528958115,31.075819576934,-20.6697390643983,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.9354561
27,NoH_baseline,32QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.50786801820819,29.0991351022555,29.1001772839545,-7.01991973669768,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.0273832
28,NoH_baseline,32QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,38,0.000118933333333333,0.00451946666666667,0.00416266666666667,3.63209602792648,28.7968535562829,28.8041435816701,-2.1127648644467,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.9769302
29,NoH_baseline,32QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000107136,0.003964032,0.00374976,2.55035272501012,31.8679950114632,31.8599966322272,13.8971437464976,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.2035512
30,NoH_baseline,32QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000102674285714286,0.00379894857142857,0.0035936,2.52784299838076,31.9449980623364,31.9802926850455,-17.1969210170533,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.433359
31,NoH_baseline,GMSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,37,39,0.000446,0.017394,0.016502,3.63537729355874,28.7890101939943,28.7890101939943,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.9298448
32,NoH_baseline,GMSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000892,0.033896,0.032112,3.63897997948375,28.7804066751598,28.7804066751598,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,3.0604477
33,NoH_baseline,GMSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000669,0.025422,0.024084,3.63514649192468,28.7895616583954,28.7895616583954,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.6639256
34,NoH_baseline,GMSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,3.63384163866826,28.7926800598282,28.7926800598282,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.2958839
35,NoH_baseline,GMSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.63475778683926,28.7904904875374,28.7904904875374,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.1627997
36,NoH_baseline,GMSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.63669321139351,28.7858666828849,28.7858666828849,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.0855619
37,H_EQ_rawGain_default_ChannelData,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,1.17246913834443,38.6179715986645,38.6179715986576,-4.26862117363413e-05,16.3020446326259,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.3017106
38,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,1.15948612113081,38.7146889086505,38.7146889086434,-5.05198937176964e-06,17.144785237628,1.92865493310657e-15,6.43488121895885,wrap,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.8599358
39,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,1.15975656706804,38.7126631925954,38.7126631925884,2.65708546352376e-05,15.9474754202051,1.92865493310657e-15,5.75870095386115,wrap,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.6177153
40,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000594666666666667,0.0220026666666667,0.0208133333333333,1.16635860494448,38.6633580446372,38.6633580446303,-2.25099731096093e-05,16.1324801271855,1.92865493310657e-15,5.86832223523122,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3621605
41,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.00053568,0.02035584,0.0187488,1.18886669720597,38.4973367665559,38.4973367665493,2.93049002408438e-05,16.4258284965844,1.92865493310657e-15,6.13196143267201,wrap,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.485216
42,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,1.15500882558497,38.748293945078,38.7482939450709,-8.49209458700656e-06,16.5292322707021,1.92865493310657e-15,6.21585051123339,wrap,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.7260285
43,H_EQ_rawGain_default_ChannelData,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.02607597069705,39.7764096571338,39.7764096571248,0.0448582062374304,15.5912001973869,1.92865493310657e-15,5.6909542787064,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.8192473
44,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.04039886651233,39.6560025925702,39.6560025925615,-0.0305372458642043,16.301996501494,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8453493
45,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,1.03240305166248,39.723014408053,39.7230144080441,-0.0527660859525605,16.2379358238548,1.92865493310657e-15,6.06757655972507,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9078371
46,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.01863722271735,39.8396091603813,39.8396091603722,-0.0363617890120195,15.6684015068039,1.92865493310657e-15,5.69369944953125,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7669913
47,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.02320775706431,39.8007235215368,39.8007235215277,-0.0111308386810908,15.7361348221137,1.92865493310657e-15,5.77481037320778,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9514346
48,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.02859228351045,39.7551347615156,39.7551347615067,-0.00389613319702641,15.8805430540307,1.92865493310657e-15,5.90890068330012,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.2598657
49,H_EQ_rawGain_default_ChannelData,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.03565541986563,39.695694354047,39.6956943540382,0.0235901172974738,15.8601503255711,1.92865493310657e-15,5.85667458774498,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.9947847
50,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.02210949709985,39.8100515274904,39.8100515274814,0.0731785095940051,15.6683887959863,1.92865493310657e-15,5.69369944953125,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8739226
51,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,1.0029231671466,39.9746467306657,39.9746467306564,-0.0292977493092771,15.5912926859656,1.92865493310657e-15,5.6909542787064,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9916645
52,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.00061593820032,39.9946516757176,39.9946516757081,0.0313581362167044,15.7482297097528,1.92865493310657e-15,5.80763619638666,wrap,10,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9439643
53,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.03491397490582,39.701914970835,39.7019149708262,-0.0295051899089472,16.0001853729726,1.92865493310657e-15,6.01131997594111,wrap,10,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.1323181
54,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.04088793872215,39.6519204763457,39.651920476337,0.0678576614065266,15.9834314334139,1.92865493310657e-15,5.98656283501094,wrap,10,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3982328
55,H_EQ_rawGain_default_ChannelData,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,0.0001115,0.0043485,0.004014,3.17501610161928,29.9650813581382,29.9747986751954,-5.47767246040833,16.0678898931555,1.92865493310657e-15,5.90095048785848,wrap,10,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.4137919
56,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000223,0.008474,0.008028,2.91969934021729,30.6932373656027,30.6653531939267,7.76779849978228,15.5918602137683,1.92865493310657e-15,5.6909542787064,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.1887562
57,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00016725,0.0063555,0.006021,2.88419242827634,30.7995153523484,30.8126978772962,-8.1822530344626,15.968912399178,1.92865493310657e-15,5.96124021156482,wrap,10,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.453718
58,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,2.28833459902578,32.8096094587154,32.768417325402,2.15807700988548,15.8564519778762,1.92865493310657e-15,5.85667458774498,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2802715
59,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.48924116173793,32.0786605239276,32.0800500439569,-18.2358124809524,15.9277219116268,1.92865493310657e-15,5.87312894529173,wrap,10,0.005376,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.5707195
60,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.7514035269078,31.2089142070555,31.229018864197,9.26308434388559,15.9597880028417,1.92865493310657e-15,5.87906043358474,wrap,10,0.005152,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7748181
61,H_EQ_rawGain_default_ChannelData,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,8.92e-05,0.0034788,0.0032112,3.91568653492591,28.143841646882,28.0769692336666,5.46197975810328,16.7840313257154,1.92865493310657e-15,6.5549187719607,wrap,10,0.00358,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.3391795
62,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001784,0.0066008,0.006244,2.78459730690448,31.104752024414,31.0758187055364,-20.6698213245543,16.0046107004028,1.92865493310657e-15,6.01125580844736,wrap,10,0.00716,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2078886
63,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.50785365962525,29.0991706558514,29.1002128375504,-7.01987904383774,15.936057642745,1.92865493310657e-15,5.87338033699224,wrap,10,0.00537,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4423412
64,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000118933333333333,0.00451946666666667,0.00416266666666667,3.63211197072474,28.796815430341,28.8041054557281,-2.11273958550691,15.9978637177919,1.92865493310657e-15,5.87821854278635,wrap,10,0.004774,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2601223
65,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000107136,0.003964032,0.00374976,2.55035200119357,31.8679974766091,31.8599990973731,13.8974177428917,16.1470126659628,1.92865493310657e-15,5.94705958064567,wrap,10,0.0043,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4636141
66,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000102674285714286,0.00379894857142857,0.0035936,2.52786087461644,31.9449366382442,31.9802312609533,-17.1971941713002,16.2468170264104,1.92865493310657e-15,6.0355681356457,wrap,10,0.00412,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.6687099
67,H_EQ_rawGain_default_ChannelData,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.63538601642734,28.7889893527509,28.7889893527509,NaN,16.3019610834679,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.5386115
68,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,3.63891580958914,28.7805598437786,28.7805598437786,NaN,17.1448430738708,1.92865493310657e-15,6.43488121895885,wrap,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.0742144
69,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,3.63515316446895,28.7895457149031,28.7895457149031,NaN,15.9474426690022,1.92865493310657e-15,5.75870095386115,wrap,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3872195
70,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,3.63383570070776,28.7926942532128,28.7926942532128,NaN,16.1323808442305,1.92865493310657e-15,5.86832223523122,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.1950108
71,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.634735667897,28.7905433447805,28.7905433447805,NaN,16.4257973417965,1.92865493310657e-15,6.13196143267201,wrap,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9227631
72,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.63666980360917,28.7859225902914,28.7859225902914,NaN,16.5293509973349,1.92865493310657e-15,6.21585051123339,wrap,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8982464
